"GEOID","NAMELSAD","Particulate.Matter"
"12113010502","Census Tract 105.02",7.2634212232195
"12113010706","Census Tract 107.06",7.14780010296609
"12113010200","Census Tract 102",7.26930317674108
"12113010300","Census Tract 103",7.28957437699716
"12113010702","Census Tract 107.02",7.21459736673573
"12113010704","Census Tract 107.04",7.17235133053225
"12113010705","Census Tract 107.05",7.38329839569236
"12113010802","Census Tract 108.02",7.13310604824262
"12113010100","Census Tract 101",7.06562932852137
"12113010400","Census Tract 104",7.11898092518088
"12113010600","Census Tract 106",7.5927169563659
"12113010900","Census Tract 109",7.14677993627753
"12113010708","Census Tract 107.08",7.26901845239961
"12113010815","Census Tract 108.15",7.28310201458017
"12113010707","Census Tract 107.07",7.47770598122099
"12113010812","Census Tract 108.12",7.39192567900425
"12113010809","Census Tract 108.09",7.24597474045708
"12113010504","Census Tract 105.04",7.21017529138274
"12113010503","Census Tract 105.03",7.26446677963506
"12113010811","Census Tract 108.11",7.26353393676942
"12113010813","Census Tract 108.13",7.57484567736928
"12113010819","Census Tract 108.19",7.37859909544576
"12113010808","Census Tract 108.08",7.10263374717548
"12113010814","Census Tract 108.14",7.5263005748936
"12113010817","Census Tract 108.17",7.4109460018064
